기관유형,기관분류,상세기관분류,사이트명,사이트 구분,사이트링크
공공기관,고등학교,경상남도교육청,사천고등학교,웹,http://sacheon-h.gne.go.kr
공공기관,고등학교,경상남도교육청,삼랑진고등학교,웹,http://samgo-h.gne.go.kr
공공기관,고등학교,경상남도교육청,삼천포고등학교,웹,http://samcheonpo-h.gne.go.kr
공공기관,고등학교,경상남도교육청,삼현여자고등학교,웹,http://samhyun-h.gne.go.kr
공공기관,고등학교,경상남도교육청,성지여자고등학교,웹,http://sungji-h.gne.go.kr
공공기관,고등학교,경상남도교육청,세종고등학교,웹,http://sejong-h.gne.go.kr
공공기관,고등학교,경상남도교육청,용남고등학교,웹,http://yongnam-h.gne.go.kr
공공기관,고등학교,경상남도교육청,원경고등학교,웹,http://wonkyung-h.gne.go.kr
공공기관,고등학교,경상남도교육청,의령여자고등학교,웹,http://uryeo-h.gne.go.kr
공공기관,고등학교,경상남도교육청,진주동명고등학교,웹,http://jdmhs-h.gne.go.kr
공공기관,고등학교,경상남도교육청,진주제일여자고등학교,웹,http://jjfirst-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창녕고등학교,웹,http://changnyeong-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창신고등학교,웹,http://changshin-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창원경일고등학교,웹,http://gyeongil-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창원고등학교,웹,http://changwon-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창원남고등학교,웹,http://cwnam-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창원대산고등학교,웹,http://cwds-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창원문성고등학교,웹,http://cms-h.gne.go.kr
공공기관,고등학교,경상남도교육청,철성고등학교,웹,http://cheolseong-h.gne.go.kr
공공기관,고등학교,경상남도교육청,칠원고등학교,웹,http://chirwon-h.gne.go.kr
공공기관,고등학교,경상남도교육청,하동여자고등학교,웹,http://hanmaum-h.gne.go.kr
공공기관,고등학교,경상남도교육청,거제공업고등학교,웹,http://geoje-th-h.gne.go.kr
공공기관,고등학교,경상남도교육청,경남자영고등학교,웹,http://gnjayeong-h.gne.go.kr
공공기관,고등학교,경상남도교육청,경남항공고등학교,웹,http://hanggong-h.gne.go.kr
공공기관,고등학교,경상남도교육청,김해건설공업고등학교,웹,http://ghgeonseol-h.gne.go.kr
공공기관,고등학교,경상남도교육청,남해정보산업고등학교,웹,http://namhaei-h.gne.go.kr
공공기관,고등학교,경상남도교육청,단성고등학교,웹,http://danseong-h.gne.go.kr
공공기관,고등학교,경상남도교육청,산청고등학교,웹,http://sancheong-h.gne.go.kr
공공기관,고등학교,경상남도교육청,삼천포공업고등학교,웹,http://samgong-h.gne.go.kr
공공기관,고등학교,경상남도교육청,진주기계공업고등학교,웹,http://jinju-mt-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창원기계공업고등학교,웹,http://yongzi-h.gne.go.kr
공공기관,고등학교,경상남도교육청,합천고등학교,웹,http://hapcheon-h.gne.go.kr
공공기관,고등학교,경상남도교육청,고성고등학교,웹,http://goseong-h.gne.go.kr
공공기관,고등학교,경상남도교육청,마산공업고등학교,웹,http://magong-h.gne.go.kr
공공기관,고등학교,경상남도교육청,선명여자고등학교,웹,http://sunmyung-h.gne.go.kr
공공기관,고등학교,경상남도교육청,진주외국어고등학교,웹,http://jinju-f-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창녕공업고등학교,웹,http://cths-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창원공업고등학교,웹,http://changwon-t-h.gne.go.kr
공공기관,고등학교,경상남도교육청,합천여자고등학교,웹,http://hcyeo-h.gne.go.kr
공공기관,고등학교,경상남도교육청,경남전자고등학교,웹,http://kyeongnam-el-h.gne.go.kr
공공기관,고등학교,경상남도교육청,웅상고등학교,웹,http://ungsang-h.gne.go.kr
공공기관,고등학교,경상남도교육청,의령고등학교,웹,http://uiryeong-h.gne.go.kr
공공기관,고등학교,경상남도교육청,신반정보고등학교,웹,http://sinban-h.gne.go.kr
공공기관,고등학교,경상남도교육청,함안고등학교,웹,http://haman-h.gne.go.kr
공공기관,고등학교,경상남도교육청,경남창녕제일고등학교,웹,http://www.changnyong-j.hs.kr
공공기관,고등학교,경상남도교육청,진영제일고등학교,웹,http://jyjeil-h.gne.go.kr
공공기관,고등학교,경상남도교육청,김해진영고등학교,웹,http:// jinyoung-h.gne.go.kr
공공기관,고등학교,경상남도교육청,남해제일고등학교,웹,http://namhae11-h.gne.go.kr
공공기관,고등학교,경상남도교육청,하동고등학교,웹,http://hadong-h.gne.go.kr
공공기관,고등학교,경상남도교육청,함양제일고등학교,웹,http://hamyangjeil-h.gne.go.kr
공공기관,고등학교,경상남도교육청,안의고등학교,웹,http:// anui-h.gne.go.kr
공공기관,고등학교,경상남도교육청,경남정보고등학교,웹,http://kninfo-h.gne.go.kr
공공기관,고등학교,경상남도교육청,마산무학여자고등학교,웹,http://muhak-g-h.gne.go.kr
공공기관,고등학교,경상남도교육청,거창중앙고등학교,웹,http://gcjoongang-h.gne.go.kr
공공기관,고등학교,경상남도교육청,김해한일여자고등학교,웹,http://khanil-h.gne.go.kr
공공기관,고등학교,경상남도교육청,마산삼진고등학교,웹,http://samjin-h.gne.go.kr
공공기관,고등학교,경상남도교육청,밀양동명고등학교,웹,http://mdm-h.gne.go.kr
공공기관,고등학교,경상남도교육청,삼천포여자고등학교,웹,http://samcheonpoyeo-h.gne.go.kr
공공기관,고등학교,경상남도교육청,진해중앙고등학교,웹,http://jhja-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창녕대성고등학교,웹,http://cnds-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창녕여자고등학교,웹,http://changnyeongyeo-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창선고등학교,웹,http://changseon-h.gne.go.kr
공공기관,고등학교,경상남도교육청,충렬여자고등학교,웹,http://chungryol-h.gne.go.kr
공공기관,고등학교,경상남도교육청,효암고등학교,웹,http://hyoam-h.gne.go.kr
공공기관,고등학교,경상남도교육청,장유고등학교,웹,http://jangyu-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창원사파고등학교,웹,http://cwsapa-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창원용호고등학교,웹,http://cwyongho-h.gne.go.kr
공공기관,고등학교,경상남도교육청,진해세화여자고등학교,웹,http://jhsehwayeo-h.gne.go.kr
공공기관,고등학교,경상남도교육청,명덕고등학교,웹,http://myeongdeok-h.gne.go.kr
공공기관,고등학교,경상남도교육청,마산용마고등학교,웹,http://msyongma-h.gne.go.kr
공공기관,고등학교,경상남도교육청,거제제일고등학교,웹,http://geojejeil-h.gne.go.kr
공공기관,고등학교,경상남도교육청,고성중앙고등학교,웹,http://kosung-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창원봉림고등학교,웹,http://bongrim-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창원신월고등학교,웹,http://cwsinwol-h.gne.go.kr
공공기관,고등학교,경상남도교육청,진주중앙고등학교,웹,http://jjja-h.gne.go.kr
공공기관,고등학교,경상남도교육청,경진고등학교,웹,http://gyeongjin-h.gne.go.kr
공공기관,고등학교,경상남도교육청,김해분성고등학교,웹,http://bunsung-h.gne.go.kr
공공기관,고등학교,경상남도교육청,양산남부고등학교,웹,http://ysnambu-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창원명곡고등학교,웹,http://cwmg-h.gne.go.kr
공공기관,고등학교,경상남도교육청,김해분성여자고등학교,웹,http://khbsg-h.gne.go.kr
공공기관,고등학교,경상남도교육청,김해삼문고등학교,웹,http://sammoon-h.gne.go.kr
공공기관,고등학교,경상남도교육청,내서여자고등학교,웹,http://msnsg-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창원경일여자고등학교,웹,http://cwkyungilg-h.gne.go.kr
공공기관,고등학교,경상남도교육청,지리산고등학교,웹,http://jirisan-h.gne.go.kr
공공기관,고등학교,경상남도교육청,양산제일고등학교,웹,http://ysjeil-h.gne.go.kr
공공기관,고등학교,경상남도교육청,양산여자고등학교,웹,http://yangsan-g-h.gne.go.kr
공공기관,고등학교,경상남도교육청,경남해양과학고등학교,웹,http://gnms-h.gne.go.kr
공공기관,고등학교,경상남도교육청,서상중고등학교,웹,http://seosang-h.gne.go.kr
공공기관,고등학교,경상남도교육청,사천여자고등학교,웹,http://scgh-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창원대암고등학교,웹,http://daeam-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창원토월고등학교,웹,http://towol-h.gne.go.kr
공공기관,고등학교,경상남도교육청,진해용원고등학교,웹,http://yongwon-h.gne.go.kr
공공기관,고등학교,경상남도교육청,김해영운고등학교,웹,http://ghyeongun-h.gne.go.kr
공공기관,고등학교,경상남도교육청,김해외국어고등학교,웹,http://gimfl-h.gne.go.kr
공공기관,고등학교,경상남도교육청,거제옥포고등학교,웹,http://okpo-h.gne.go.kr
공공기관,고등학교,경상남도교육청,김해생명과학고등학교,웹,http://kimhae-agh-h.gne.go.kr
공공기관,고등학교,경상남도교육청,초계고등학교,웹,http://chogye-h.gne.go.kr
공공기관,고등학교,경상남도교육청,밀성제일고등학교,웹,http://msji-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창녕옥야고등학교,웹,http://ogya-h.gne.go.kr
공공기관,고등학교,경상남도교육청,경남산업고등학교,웹,http://gni-h.gne.go.kr
공공기관,고등학교,경상남도교육청,물금고등학교,웹,http://mulgeum-h.gne.go.kr
공공기관,고등학교,경상남도교육청,경남관광고등학교,웹,http://gntour-h.gne.go.kr
공공기관,고등학교,경상남도교육청,경남자동차고등학교,웹,http://gnautomobile-h.gne.go.kr
공공기관,고등학교,경상남도교육청,경남미용고등학교,웹,http://kbh2003-h.gne.go.kr
공공기관,고등학교,경상남도교육청,김해삼방고등학교,웹,http://ghsambang-h.gne.go.kr
공공기관,고등학교,경상남도교육청,서창고등학교,웹,http://sc-h.gne.go.kr
공공기관,고등학교,경상남도교육청,아림고등학교,웹,http://arim-h.gne.go.kr
공공기관,고등학교,경상남도교육청,밀양전자고등학교,웹,http://jeonja-h.gne.go.kr
공공기관,고등학교,경상남도교육청,대성일고등학교,웹,http://kcds-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창원성민여자고등학교,웹,http://sungmin-h.gne.go.kr
공공기관,고등학교,경상남도교육청,태봉고등학교,웹,http://taebong-h.gne.go.kr
공공기관,고등학교,경상남도교육청,창원과학고등학교,웹,http://csh-h.gne.go.kr
공공기관,고등학교,경상남도교육청,김해제일고등학교,웹,http://gimhaejeil-h.gne.go.kr
공공기관,고등학교,경상남도교육청,김해율하고등학교,웹,http://gimhaeyulha-h.gne.go.kr
공공기관,고등학교,경상남도교육청,연초고등학교,웹,http://yeoncho-h.gne.go.kr
공공기관,고등학교,경상남도교육청,범어고등학교,웹,http://beomeo-h.gne.go.kr
공공기관,고등학교,경상남도교육청,경남간호고등학교,웹,http://kpn-h.gne.go.kr
공공기관,고등학교,경상남도교육청,간디고등학교,웹,http://gandhi-h.gne.go.kr
공공기관,고등학교,경상남도교육청,임호고등학교,웹,http://khimho-h.gne.go.kr
공공기관,고등학교,경상남도교육청,동원고등학교,웹,http://dongwon-hs.gne.go.kr
공공기관,고등학교,경상남도교육청,웅천고등학교,웹,http://woongcheon-h.gne.go.kr
공공기관,고등학교,경상남도교육청,거제여자상업고등학교,웹,http://ggch-h.gne.go.kr
공공기관,고등학교,경상남도교육청,거제상문고등학교,웹,http://gj-sangmoon-h.gne.go.kr
공공기관,고등학교,경상남도교육청,경남로봇고등학교,웹,http://gr-h.gne.go.kr
공공기관,고등학교,경상남도교육청,거창공업고등학교,웹,http://geochang-tech-h.gne.go.kr
공공기관,고등학교,경상남도교육청,한일여자고등학교,웹,http://hi-h.gne.go.kr
공공기관,고등학교,제주특별자치도교육청,제주제일고등학교,웹,http://www.jejujeil.hs.kr
공공기관,고등학교,제주특별자치도교육청,제주한림공업고등학교,웹,http://www.hallim-th.hs.kr
공공기관,고등학교,제주특별자치도교육청,제주한림고등학교,웹,http://www.hallim.hs.kr
공공기관,고등학교,제주특별자치도교육청,서귀포대정고등학교,웹,http://www.daejeong.hs.kr
공공기관,고등학교,제주특별자치도교육청,제주서귀포고등학교,웹,http://www.seogwipo.hs.kr
공공기관,고등학교,제주특별자치도교육청,제주서귀포산업과학고등학교,웹,http://www.sis.hs.kr
공공기관,고등학교,제주특별자치도교육청,서귀포여자고등학교,웹,http://www.sgpo.hs.kr
공공기관,고등학교,제주특별자치도교육청,제주과학고등학교,웹,http://www.jeju-s.hs.kr
공공기관,고등학교,제주특별자치도교육청,제주외국어고등학교,웹,http://www.jejufl.hs.kr
공공기관,고등학교,제주특별자치도교육청,제주오현고등학교,웹,http://www.ohyun.hs.kr
공공기관,고등학교,제주특별자치도교육청,제주여자고등학교,웹,http://www.jeju-g.hs.kr
공공기관,고등학교,제주특별자치도교육청,서귀포남주고등학교,웹,http://www.namju.hs.kr
공공기관,고등학교,제주특별자치도교육청,제주삼성여자고등학교,웹,http://www.sam-sung.hs.kr
공공기관,고등학교,제주특별자치도교육청,제주대기고등학교,웹,http://www.daykey.hs.kr
공공기관,고등학교,제주특별자치도교육청,제주남녕고등학교,웹,http://www.namnyeong.hs.kr
공공기관,고등학교,제주특별자치도교육청,제주애월고등학교,웹,http://www.aewol.hs.kr
공공기관,고등학교,제주특별자치도교육청,제주중앙고등학교,웹,http://www.jja.hs.kr
공공기관,고등학교,제주특별자치도교육청,제주함덕고등학교,웹,http://www.hamdeok.hs.kr
공공기관,고등학교,제주특별자치도교육청,제주한국뷰티고등학교,웹,http://www.kbeauty.kr
공공기관,고등학교,세종특별자치시교육청,세종한솔고등학교,웹,http://www.sjhansol.hs.kr
공공기관,고등학교,세종특별자치시교육청,세종국제고등학교,웹,http://www.sjgl.hs.kr
공공기관,고등학교,세종특별자치시교육청,세종하이텍고등학교,웹,http://sejonghi-tech.sjeduhs.kr/index.do?sso=ok
공공기관,대학교,강원도,강원도립대학,웹,http://www.gw.ac.kr
공공기관,대학교,전라남도,전남도립대학교,웹,https://www.dorip.ac.kr/
공공기관,대학교,전라남도,전남도립대학 전자문서시스템,웹,http://uc.dorip.ac.kr
공공기관,대학교,경상북도,경북도립대학교,웹,http://www.gpc.ac.kr
공공기관,대학교,강원대학교,강원대학교,웹,http://www.kangwon.ac.kr
공공기관,대학교,경북대학교,경북대학교,웹,http://www.knu.ac.kr
공공기관,대학교,경상대학교,경상대학교,웹,http://www.gnu.ac.kr
공공기관,대학교,공주대학교,국립공주대학교,웹,http://www.kongju.ac.kr
공공기관,대학교,군산대학교,군산대학교,웹,http://www.kunsan.ac.kr
공공기관,대학교,금오공과대학교,국립금오공과대학교,웹,http://www.kumoh.ac.kr
공공기관,대학교,목포해양대학교,목포해양대학교,웹,http://www.mmu.ac.kr
공공기관,대학교,부산대학교,부산대학교,웹,http://www.pusan.ac.kr
공공기관,대학교,순천대학교,국립순천대학교,웹,http://www.sunchon.ac.kr
공공기관,대학교,안동대학교,국립안동대학교,웹,http://www.andong.ac.kr
공공기관,대학교,전남대학교,전남대학교,웹,http://www.jnu.ac.kr
공공기관,대학교,전북대학교,전북대학교,웹,http://www.jbnu.ac.kr
공공기관,대학교,제주대학교,제주대학교,웹,http://www.jejunu.ac.kr
공공기관,대학교,창원대학교,창원대학교,웹,http://www.changwon.ac.kr
공공기관,대학교,충북대학교,충북대학교,웹,http://www.chungbuk.ac.kr
공공기관,대학교,한국교원대학교,한국교원대학교,웹,http://www.knue.ac.kr
공공기관,대학교,한국체육대학교,한국체육대학교,웹,http://www.knsu.ac.kr
공공기관,대학교,한국해양대학교,한국해양대학교,웹,http://www.hhu.ac.kr
공공기관,대학교,서울시립대학교,서울시립대학교 공학교육혁신센터,웹,http://abeek.uos.ac.kr
공공기관,대학교,서울시립대학교,서울시립대학교 보건소,웹,http://health.uos.ac.kr
공공기관,대학교,서울시립대학교,서울시립대학교 도시과학대학원,웹,http://gurbans.uos.ac.kr
공공기관,대학교,서울시립대학교,서울시립대학교 대학영어센터,웹,http://genglish.uos.ac.kr
공공기관,대학교,서울시립대학교,서울시립대학교 발전기금,웹,http://fund.uos.ac.kr
공공기관,대학교,서울시립대학교,서울시립대학교 환경원예학과,웹,http://envhorti.uos.ac.kr
공공기관,대학교,서울시립대학교,서울시립대학교 환경공학부,웹,http://env.uos.ac.kr
공공기관,대학교,서울시립대학교,서울시립대학교 영어영문학과,웹,http://english1.uos.ac.kr
공공기관,대학교,서울시립대학교,서울시립대학교 (영어),웹,http://www.uos.ac.kr/en/main.do
공공기관,대학교,서울시립대학교,서울시립대학교 에너지환경시스템공학과,웹,http://eese.uos.ac.kr
공공기관,대학교,서울시립대학교,서울시립대학교 경제학부,웹,http://economy.uos.ac.kr
공공기관,대학교,서울시립대학교,서울시립대학교 전자전기컴퓨터공학부,웹,http://ecehp.uos.ac.kr
공공기관,대학교,서울시립대학교,서울시립대학교 생활관,웹,http://dormitory.uos.ac.kr
공공기관,대학교,서울시립대학교,서울시립대학교 국제관계학과,웹,http://doir.uos.ac.kr
공공기관,대학교,서울시립대학교,서울시립대학교 재난과학과,웹,http://disaster.uos.ac.kr
공공기관,대학교,서울시립대학교,서울시립대학교 산업디자인학과,웹,http://design.uos.ac.kr
공공기관,대학교,서울시립대학교,서울시립대학교 dCollection,웹,http://dcollection.uos.ac.kr
공공기관,대학교,서울시립대학교,서울시립대학교 컴퓨터과학부,웹,http://cs.uos.ac.kr
공공기관,대학교,서울시립대학교,서울시립대학교 학생상담센터,웹,http://counsel.uos.ac.kr
공공기관,대학교,서울시립대학교,서울시립대학교,웹,http://www.uos.ac.kr
공공기관,대학교,서울시립대학교,서울시립대학교 대학원,웹,http://graduate.uos.ac.kr
공공기관,대학교,서울시립대학교,서울시립대학교 대학원 (영어),웹,http://engraduate.uos.ac.kr
공공기관,대학교,가야대학교,가야대학교,웹,http://www.kaya.ac.kr
공공기관,대학교,가톨릭대학교,가톨릭대학교,웹,http://www.catholic.ac.kr
공공기관,대학교,감리교신학대학교,감리교신학대학교,웹,http://cms.mtu.ac.kr
공공기관,대학교,강남대학교,강남대학교,웹,http://www.kangnam.ac.kr
공공기관,대학교,건국대학교,건국대학교,웹,http://www.konkuk.ac.kr
공공기관,대학교,건양대학교,건양대학교,웹,http://www.konyang.ac.kr
공공기관,대학교,경기대학교,경기대학교,웹,http://www.kyonggi.ac.kr
공공기관,대학교,경남대학교,경남대학교,웹,http://www.kyungnam.ac.kr
공공기관,대학교,경성대학교,경성대학교,웹,http://ks.ac.kr
공공기관,대학교,경주대학교,경주대학교,웹,http://www.gju.ac.kr
공공기관,대학교,경희대학교,경희대학교,웹,http://www.khu.ac.kr
공공기관,대학교,계명대학교,계명대학교,웹,http://www.kmu.ac.kr
공공기관,대학교,고려대학교,고려대학교,웹,http://www.korea.ac.kr
공공기관,대학교,광운대학교,광운대학교,웹,http://www.kw.ac.kr
공공기관,대학교,광주가톨릭대학교,광주가톨릭대학교,웹,http://www.gjcatholic.ac.kr
공공기관,대학교,국민대학교,국민대학교,웹,http://www.kookmin.ac.kr
공공기관,대학교,단국대학교,단국대학교,웹,http://www.dankook.ac.kr
공공기관,대학교,대구가톨릭대학교,대구가톨릭대학교,웹,http://www.cu.ac.kr
공공기관,대학교,대구대학교,대구대학교,웹,http://www.daegu.ac.kr
공공기관,대학교,대신대학교,대신대학교,웹,https://www.daeshin.ac.kr
공공기관,대학교,대전대학교,대전대학교,웹,http://www.dju.ac.kr
공공기관,대학교,덕성여자대학교,덕성여자대학교,웹,http://www.duksung.ac.kr
공공기관,대학교,동국대학교,동국대학교,웹,http://www.dongguk.edu/mbs/kr/index.jsp
공공기관,대학교,동덕여자대학교,동덕여자대학교,웹,http://www.dongduk.ac.kr
공공기관,대학교,동신대학교,동신대학교,웹,http://www.dsu.ac.kr
공공기관,대학교,동아대학교,동아대학교,웹,http://www.donga.ac.kr
공공기관,대학교,동의대학교,동의대학교,웹,http://www.deu.ac.kr
공공기관,대학교,명지대학교,명지대학교,웹,http://www.mju.ac.kr
공공기관,대학교,목원대학교,목원대학교,웹,http://www.mokwon.ac.kr
공공기관,대학교,배재대학교,배재대학교,웹,http://www.pcu.ac.kr
공공기관,대학교,부산외국어대학교,부산외국어대학교,웹,http://www.bufs.ac.kr
공공기관,대학교,삼육대학교,삼육대학교,웹,http://www.syu.ac.kr
공공기관,대학교,상지대학교,상지대학교,웹,http://www.sangji.ac.kr
공공기관,대학교,서강대학교,서강대학교,웹,http://www.sogang.ac.kr
공공기관,대학교,서경대학교,서경대학교,웹,http://www.skuniv.ac.kr
공공기관,대학교,서남대학교,서남대학교,웹,http://www.seonam.ac.kr
공공기관,대학교,서울신학대학교,서울신학대학교,웹,http://www.stu.ac.kr
공공기관,대학교,서울여자대학교,서울여자대학교,웹,http://www.swu.ac.kr
공공기관,대학교,서원대학교,서원대학교,웹,http://www.seowon.ac.kr
공공기관,대학교,선문대학교,충남선문대학교,웹,http://tulip.sunmoon.ac.kr/main.do?s=sm
공공기관,대학교,성결대학교,성결대학교,웹,http://www.sungkyul.ac.kr
공공기관,대학교,성공회대학교,성공회대학교,웹,http://www.skhu.ac.kr
공공기관,대학교,성균관대학교,성균관대학교,웹,http://www.skku.edu
공공기관,대학교,성신여자대학교,성신여자대학교,웹,http://www.sungshin.ac.kr
공공기관,대학교,세명대학교,세명대학교,웹,http://www.semyung.ac.kr
공공기관,대학교,세종대학교,세종대학교,웹,http://www.sejong.ac.kr
공공기관,대학교,수원대학교,수원대학교,웹,http://www.suwon.ac.kr
공공기관,대학교,숙명여자대학교,숙명여자대학교,웹,http://www.sookmyung.ac.kr
공공기관,대학교,순천향대학교,순천향대학교,웹,http://homepage.sch.ac.kr
공공기관,대학교,숭실대학교,숭실대학교,웹,http://www.ssu.ac.kr
공공기관,대학교,아세아연합신학대학교,아세아연합신학대학교,웹,http://www.acts.ac.kr
공공기관,대학교,아주대학교,아주대학교,웹,http://www.ajou.ac.kr
공공기관,대학교,안양대학교,안양대학교,웹,http://www.anyang.ac.kr
공공기관,대학교,연세대학교,연세대학교,웹,http://www.yonsei.ac.kr
공공기관,대학교,영남대학교,영남대학교,웹,http://www.yu.ac.kr
공공기관,대학교,영남신학대학교,영남신학대학교,웹,http://www.ytus.ac.kr
공공기관,대학교,용인대학교,용인대학교,웹,http://www.yongin.ac.kr
공공기관,대학교,우석대학교,우석대학교,웹,http://www.woosuk.ac.kr
공공기관,대학교,울산대학교,울산대학교,웹,http://www.ulsan.ac.kr
공공기관,대학교,이화여자대학교,이화여자대학교,웹,http://www.ewha.ac.kr
공공기관,대학교,인제대학교,인제대학교,웹,http://www.inje.ac.kr
공공기관,대학교,인하대학교,인하대학교,웹,http://www.inha.ac.kr
공공기관,대학교,장로회신학대학교,장로회신학대학교,웹,http://www.pcts.ac.kr
공공기관,대학교,전주대학교,전주대학교,웹,http://www.jj.ac.kr
공공기관,대학교,조선대학교,조선대학교,웹,http://www.chosun.ac.kr
공공기관,대학교,중부대학교,중부대학교,웹,http://www.joongbu.ac.kr
공공기관,대학교,중앙대학교,중앙대학교,웹,http://www.cau.ac.kr
공공기관,대학교,청주대학교,청주대학교,웹,http://www.chongju.ac.kr
공공기관,대학교,총신대학교,총신대학교,웹,http://www.chongshin.ac.kr
공공기관,대학교,침례신학대학교,침례신학대학교,웹,http://www.kbtus.ac.kr
공공기관,대학교,포항공과대학교,포항공과대학교(영어),웹,http://www.postech.ac.kr
공공기관,대학교,한국외국어대학교,한국외국어대학교,웹,http://www.hufs.ac.kr
공공기관,대학교,한국항공대학교,한국항공대학교,웹,http://www.kau.ac.kr
공공기관,대학교,한남대학교,한남대학교,웹,http://www.hannam.ac.kr
공공기관,대학교,한동대학교,한동대학교,웹,http://www.handong.edu
공공기관,대학교,한림대학교,한림대학교,웹,http://www.hallym.ac.kr
공공기관,대학교,한서대학교,한서대학교,웹,http://www.hanseo.ac.kr
공공기관,대학교,한성대학교,한성대학교,웹,http://www.hansung.ac.kr
공공기관,대학교,한신대학교,한신대학교,웹,http://www.hs.ac.kr
공공기관,대학교,한양대학교,한양대학교,웹,http://www.hanyang.ac.kr
공공기관,대학교,협성대학교,협성대학교,웹,http://www.uhs.ac.kr
공공기관,대학교,호남대학교,호남대학교,웹,http://www.honam.ac.kr
공공기관,대학교,호남신학대학교,호남신학대학교,웹,http://www.htus.ac.kr
공공기관,대학교,호서대학교,호서대학교,웹,http://www.hoseo.ac.kr
공공기관,대학교,홍익대학교,홍익대학교,웹,http://home.hongik.ac.kr
공공기관,대학교,공주교육대학교,공주교육대학교,웹,http://www.gjue.ac.kr
공공기관,대학교,광주교육대학교,광주교육대학교,웹,http://www.gnue.ac.kr
공공기관,대학교,대구교육대학교,대구교육대학교,웹,http://www.dnue.ac.kr
공공기관,대학교,부산교육대학교,부산교육대학교,웹,http://www.bnue.ac.kr
공공기관,대학교,서울교육대학교,서울교육대학교,웹,http://www.snue.ac.kr
공공기관,대학교,전주교육대학교,전주교육대학교,웹,http://www.jnue.kr
공공기관,대학교,진주교육대학교,진주교육대학교,웹,http://www.cue.ac.kr
공공기관,대학교,청주교육대학교,청주교육대학교,웹,http://www.cje.ac.kr
공공기관,대학교,춘천교육대학교,춘천교육대학교,웹,http://www.cnue.ac.kr
공공기관,대학교,한국방송통신대학교,국립한국방송통신대학교,웹,http://www.knou.ac.kr
공공기관,대학교,서울산업대학교,서울과학기술대학교,웹,http://www.seoultech.ac.kr
공공기관,대학교,광주대학교,광주대학교,웹,http://www.gwangju.ac.kr
공공기관,대학교,명지전문대학,명지전문대학,웹,http://www.mjc.ac.kr
공공기관,대학교,영진전문대학,영진전문대학,웹,http://www.yjc.ac.kr
공공기관,대학교,인하공업전문대학,인하공업전문대학,웹,http://cms.itc.ac.kr
공공기관,대학교,창원전문대학,창원문성대학,웹,http://www.cmu.ac.kr
공공기관,대학교,육군대학,육군사관대학,웹,http://www.kma.ac.kr
공공기관,대학교,한국과학기술대학,한국과학기술대학,웹,http://www.kaist.ac.kr
공공기관,대학교,한경대학교,한경대학교,웹,http://www.hankyong.ac.kr
공공기관,대학교,부경대학교,부경대학교,웹,http://www.pknu.ac.kr
공공기관,대학교,천안공업대학,공주대학교 공과대학,웹,http://brain.kongju.ac.kr
공공기관,대학교,한밭대학교,한밭대학교,웹,http://www.hanbat.ac.kr
공공기관,대학교,신라대학교,신라대학교,웹,http://www.silla.ac.kr
공공기관,대학교,가톨릭상지대학,가톨릭상지대학,웹,http://www.csj.ac.kr
공공기관,대학교,경동대학교,경동대학교,웹,http://www.k1.ac.kr
공공기관,대학교,경운대학교,경운대학교,웹,http://www.ikw.ac.kr
공공기관,대학교,경일대학교,경일대학교,웹,http://www.kiu.ac.kr
공공기관,대학교,계약신학대학원대학교,계약신학대학원대학교,웹,http://www.kyeyak.ac.kr
공공기관,대학교,고려대학교병설보건대학,고려대학교 보건과학대학,웹,http://chs.korea.ac.kr
공공기관,대학교,광신대학교,광신대학교,웹,http://www.kwangshin.ac.kr
공공기관,대학교,광주여자대학교,광주여자대학교,웹,http://www.kwu.ac.kr
공공기관,대학교,국제법률경영대학원대학교,국제법률경영대학원대학교(영어),웹,http://www.tlbu.ac.kr
공공기관,대학교,국제신학대학원대학교,국제신학대학원대학교,웹,http://ktu.ac.kr
공공기관,대학교,군장대학,군장대학,웹,http://www.kunjang.ac.kr
공공기관,대학교,극동대학교,극동대학교,웹,http://www.kdu.ac.kr
공공기관,대학교,나사렛대학교,나사렛대학교,웹,http://www.kornu.ac.kr
공공기관,대학교,남부대학교,남부대학교,웹,http://www.nambu.ac.kr
